,2018-07-04,【中期金策略】外盘周二上涨，预计今日回调 
,2018-07-04,【中期“加油站”|原油专题】阿拉伯半岛东西输油管道 
,2018-07-03,【原油交易策略】原油主力今日预计震荡下滑 
,2018-07-03,【中期金视野】个税改革或10月实施以刺激消费 
,2018-07-03,【原油交易策略】原油主力今夜预计弱势震荡 
,2018-07-03,【中期量化】IF、IH低位反弹，豆类、粕类高位震荡。 
,2018-07-03,【复盘点睛】避险情绪消退，期债小幅回调 
,2018-07-03,【中期金策略】关注甲醇高位短空机会 
,2018-07-03,【中期晨会】国债期货下半年投资逻辑 
,2018-07-03,【中期金策略】内盘周一夜盘下滑，预计今日上涨 
,2018-07-03,【中期金策略】外盘周一下滑，预计今日震荡上升 
,2018-07-03,【中期“加油站”|原油专题】乌连戈依-中央输气管道 
,2018-07-03,【原油交易策略】原油主力今日预计震荡上升 
,2018-07-02,【中期金策略】动力煤高位坚挺 可逢低短多郑煤1901 
,2018-07-02,【原油交易策略】原油主力今夜预计上升 
,2018-07-02,【复盘点睛】期债收涨，偏强格局未变 
,2018-07-02,【中期金策略】谨慎情绪浓厚，切勿冲动抄底 
,2018-07-02,【中期量化】IF、IH再创新低，豆类、粕类继续坚挺。 
,2018-07-02,【中期金视野】6月份PMI显示经济可能承压较大 
,2018-07-02,【中期新视野】下半年宏观经济形势有三条主线 
,2018-07-02,【中期金策略】化工：沥青短线做空 
,2018-07-02,【中期早知道】工业品、股指偏弱 双粕领涨 
,2018-07-02,【中期金策略】内盘周五夜盘上涨，预计今日回调 
,2018-07-02,【中期金策略】内盘周五夜盘上涨，预计今日回调 
,2018-07-02,【中期金策略】外盘周五上涨，预计今日震荡下滑 
,2018-07-02,【原油交易策略】原油主力今日预计高位震荡 
,2018-07-02,【中期“加油站”|原油专题】：阿拉斯加输气管道 
,2018-07-02,【中期金策略】新澳粉矿或形成交割压力 
,2018-06-29,【原油交易策略】原油主力今夜预计高位震荡 
,2018-06-29,【中期量化】期指全面反弹，工业品震荡偏强。 
,2018-06-29,【中期金策略】黑色-铁矿多单持有 
,2018-06-29,【中期金策略】外盘周四上涨，预计今日震荡下滑 
,2018-06-29,【中期金策略】内盘周四夜盘上涨，预计今日回调 
,2018-06-29,【中期“加油站”原油专题】阿-意输气管道 
,2018-06-29,【中期金视野】人民币短线反弹基础削弱可能直贬至6.7 
,2018-06-29,【中期晨会】7月份PTA市场展望 
,2018-06-29,【中期早知道】股指期货激进短多 原油期货滚动做多 
,2018-06-29,【中期金视野】央行发出宽松信号，或还有2+次降准 
,2018-06-29,【原油交易策略】原油主力今日预计震荡回调 
,2018-06-29,【中期金策略】黑色-止盈买铁矿卖焦煤焦炭策略 
,2018-06-28,【中期金策略】铜-沪铜震荡整理关注51000一线支撑 
,2018-06-28,【中期金视野】人民币短期急贬或将结束长期仍看空 
,2018-06-28,【中期量化】期指羸弱新低，豆类、粕类震荡偏强 
,2018-06-28,【原油交易策略】原油主力今夜预计震荡上涨 
,2018-06-28,【中期金视野】棚改收紧表明对地方债管理加强 
,2018-06-28,【中期晨会】关于棚改你要知道的 
,2018-06-28,【中期金策略】内盘周三夜盘大涨，预计今日震荡 
,2018-06-28,【中期金策略】外盘周三上涨，预计今日震荡 
,2018-06-28,【中期“加油站”原油专题】科洛尼尔成品油管道 
,2018-06-27,【中期金策略】下方支撑明显 郑糖连收四阳 
,2018-06-27,【中期金策略】沪铜维持震荡 调整行情延续 
,2018-06-27,【复盘点睛】商品-原油豆粕大涨，皆因特朗普 
,2018-06-27,【原油交易策略】原油主力今夜预计震荡下跌 
,2018-06-27,【复盘点睛】期债-期债再度冲高关注多单机会 
,2018-06-27,【中期量化】期指再创新低，豆类、粕类大涨。 
,2018-06-27,【中期金策略】存量资金短博弈，悲观情绪难去 
,2018-06-27,【中期“加油站”原油专题】阿拉斯加输油管道 
,2018-06-27,【中期金策略】外盘周二上涨，预计今日高位震荡 
,2018-06-27,【中期金策略】内盘周二夜盘大涨预计今日震荡 
,2018-06-27,【中期金策略】多矿空螺套利持有 
,2018-06-27,【中期晨会】苹果后期行情研判 
,2018-06-27,【原油交易策略】原油主力今日预计高位回调 
,2018-06-27,【中期金策略】介入买焦煤空焦炭策略 
,2018-06-26,【复盘点睛】期债-季末资金成本坚挺，偏弱震荡 
,2018-06-26,【原油交易策略】原油主力今夜预计涨势持续 
,2018-06-26,【中期量化】中证期指偏强，豆类、粕类坚挺。 
,2018-06-26,【中期金视野】小微企业获得支持，经济或得新助力 
,2018-06-26,【中期金视野】棚改或收紧不影响下半年经济支撑 
,2018-06-26,【中期金策略】期指-沪指探底2800，期指震荡加紧 
,2018-06-26,【中期金策略】黑色-资金趋紧，螺纹偏弱整理 
,2018-06-26,【中期金策略】内盘周一夜盘上涨预计今日上升 
,2018-06-26,【中期金策略】外盘周一下滑预计今日上涨 
,2018-06-26,【中期“加油站”原油专题】国际管道-友谊输油管道 
,2018-06-26,【原油交易策略】原油主力今日预计持续上升 
,2018-06-26,【中期晨会】下方支撑渐显郑糖有望回升 
,2018-06-25,【复盘点睛】商品-工业品分化，原油小幅回升 
,2018-06-25,【原油交易策略】原油主力今夜预计震荡上升 
,2018-06-25,【复盘点睛】期债冲高回落，等待逢低做多机会 
,2018-06-25,【中期量化】期指高开低走仍呈弱势，农产品偏强。 
,2018-06-25,【中期金策略】期指-降准落地，切勿追多 
,2018-06-25,【中期金视野】最高检发声新一波金融监管或将至 
,2018-06-25,【中期金视野】定向降准放水养鱼货币宽松迹象显现 
,2018-06-25,【中期金策略】螺纹背靠3700轻仓短多 
,2018-06-25,【中期早知道】央妈降准落地、商股指反弹 
,2018-06-25,【中期金策略】止盈部分买铁矿09卖铁矿01跨期策略 
,2018-06-25,【中期金策略】内盘周五夜盘暴升预计今日下跌 
,2018-06-25,【中期金策略】外盘周五大涨，预计今日回调 
,2018-06-25,【中期“加油站”原油专题】国内油田 —华北油田 
,2018-06-25,【原油交易策略】原油主力今日预计回调 
,2018-06-25,【中期晨会】白糖期权近期投资策略建议 
,2018-06-22,【原油交易策略】原油主力今夜预计震荡上涨 
,2018-06-22,【中期量化】期指触底反弹，工业品分化明显 
,2018-06-22,【中期金策略】铜-沪铜弱势震荡5日均线获支撑 
,2018-06-22,【中期金策略】黑色-介入黑色空头策略 
,2018-06-22,【中期金视野】定向降准下周出台货币政策基调不变 
,2018-06-22,【中期金策略】期指-市场尚未企稳，谨慎抄底 
,2018-06-22,【中期金策略】黑色-螺纹区间震荡思路对待 
,2018-06-22,【中期金视野】人民币下半年处于贬值通道中 
,2018-06-22,【中期“加油站”原油专题】国内油田—中原油田 
,2018-06-22,【中期金策略】原油内盘周四夜盘下跌预计今日下滑 
,2018-06-22,【中期金策略】原油外盘周四下跌预计今日继续下滑 
,2018-06-22,【原油交易策略】原油主力今日预计先涨后跌 
,2018-06-22,【中期晨会】人民币汇率近期分析和下半年展望 
,2018-06-21,【复盘点睛】商品-苹果跌停，工业品转弱 
,2018-06-21,【复盘点睛】期债强势反弹，近期震荡风险较大 
,2018-06-21,【原油交易策略】原油主力今夜预计持续下滑 
,2018-06-21,【中期金视野】中美贸易战重心盘外耐心等待转机 
,2018-06-21,【中期量化】期指再度走弱，工业品全线回落 
,2018-06-21,【中期金策略】期指-利空情绪释放后2900展开震荡 
,2018-06-21,【中期金视野】人民币贬值短6.5，长或6.6至6.7 
,2018-06-21,【中期早知道】有色化工偏空持有、股指杀跌喘息 
,2018-06-21,【中期“加油站”原油专题】国内大型油田 —辽河油田 
,2018-06-21,【中期金策略】原油-内盘周三夜盘下跌，预计今日下滑 
,2018-06-21,【中期金策略】原油-外盘周三下跌，预计下滑趋势持续 
,2018-06-21,【原油交易策略】原油主力今日预计下滑趋势持续 
,2018-06-21,【中期金策略】黑色-铁矿背靠445轻仓试多 
,2018-06-21,【中期晨会】近期铁矿市场分析 
,2018-06-20,【中期金策略】期指-期指贴水扩大，关注IC变化 
,2018-06-20,【中期金视野】3月3次！80后再访华或影响朝鲜局势 
,2018-06-20,【原油交易策略】原油主力今夜预计下滑 
,2018-06-20,【中期早知道】监管呵护 股指杀跌喘息 
,2018-06-20,【中期量化】期指弱势反弹，豆类表现坚挺 
,2018-06-20,【中期金策略】期指-沪指2900点支撑短期或迎震荡 
,2018-06-20,【中期金策略】螺纹短期区间震荡思路对待 
,2018-06-20,【中期金视野】个税修订有利内需、消费和经济运行 
,2018-06-20,【中期金策略】内盘周二夜盘上升，预计今日反弹 
,2018-06-20,【中期金策略】外盘周二下跌，预计震荡下滑 
,2018-06-20,【中期“加油站”原油专题】国内油田 —西南油气田 
,2018-06-20,【原油交易策略】原油主力今日预计反弹 
,2018-06-20,【中期晨会】影响场外期权价格的五大因素 
,2018-06-20,【中期金策略】介入买铁矿09卖铁矿01跨期策略 
,2018-06-19,【复盘点睛】商品-贸易战致工业品普跌苹果坚挺 
,2018-06-19,【中期金策略】棕榈油1809周线三连阴仍存惯性下挫 
,2018-06-19,【中期金视野】中美贸易战新阶段的发展 
,2018-06-19,【原油交易策略】原油主力今夜预计下跌趋势持续 
,2018-06-19,【复盘点睛】期债-避险情绪升温，短期偏强 
,2018-06-19,【中期金策略】铜-贸易战担忧升级沪铜跳空下行 
,2018-06-19,【中期量化】避险情绪推升国债期货工业品全线回落 
,2018-06-19,【中期早知道】粕类苹果领涨、有色能化短空 
,2018-06-19,【中期金策略】期指沪指向2900点寻求支撑短线看空 
,2018-06-19,【中期金策略】内盘周一夜盘闭市，预计今日下滑 
,2018-06-19,【中期金策略】外盘周一上涨，预计今日下跌 
,2018-06-19,【中期“加油站”原油专题】国内油田 —延长油田 
,2018-06-19,【原油交易策略】原油主力今日可望持续下跌 
,2018-06-19,【中期晨会】动力煤，越调越涨 
,2018-06-15,【中期量化】股指继续震荡下跌行情，黑色系逞强 
,2018-06-15,【中期早知道】有色、化工逢高试空 贵金属逢低短多 
,2018-06-15,【中期金策略】期指-沪指3000点难守，空头依旧 
,2018-06-15,【中期金策略】黑色-尝试短多螺纹空焦煤策略 
,2018-06-15,【中期金策略】白糖-郑糖连收三阴，关注5200一线表现 
,2018-06-15,【中期金策略】黑色-螺纹多单止盈观望 
,2018-06-15,【中期晨会】近期黑色市场分析 
,2018-06-15,【中期“加油站”原油专题】国内大型油田 —克拉玛依油田 
,2018-06-15,【中期金策略】内盘周四夜盘下跌，预计今日下滑 
,2018-06-15,【中期金策略】外盘周四涨跌互现，预计今日下滑 
,2018-06-15,【原油交易策略】原油主力今日可望下跌 
,2018-06-14,【原油交易策略】原油主力今夜可望上涨 
,2018-06-14,【中期金视野】5月固投增速接近底部6月大概率回升 
,2018-06-14,【中期金视野】5月份社零增速继续下降需注意风险 
,2018-06-14,【中期量化】股指继续震荡下跌行情，黄金白银转多 
,2018-06-14,【中期金策略】期指-不改弱势，关注明日消息面 
,2018-06-14,【中期早知道】临近端午假期 轻仓交易为宜 
,2018-06-14,【中期金策略】黑色-现货强势，螺纹回落短多 
,2018-06-14,【中期金策略】原油-内盘周三夜盘上涨预计今日上升 
,2018-06-14,【中期金策略】原油-外盘周三上涨预计今日继续上涨 
,2018-06-14,【中期“加油站”原油专题】国内大型油田 —渤海油田 
,2018-06-14,【原油交易策略】原油主力今日可望持续上涨 
,2018-06-14,【中期晨会】豆粕期权近期投资策略建议 
,2018-06-13,【复盘点睛】商品-苹果再创新高，化工有色普跌 
,2018-06-13,【复盘点睛】期债-信贷数据疲弱期债全线收涨 
,2018-06-13,【中期金策略】开始尝试多铁矿空螺纹策略 
,2018-06-13,【原油交易策略】原油主力今夜可望持续下滑趋势 
,2018-06-13,【中期金视野】招标范围缩小可助力下半年基建回升 
,2018-06-13,【中期量化】股指一日游行情，黑色系继续走高 
,2018-06-13,【中期金策略】期指-流动性不足期指弱势观望为宜 
,2018-06-13,【中期金视野】金特会顺利举行实现重要开端 
,2018-06-13,【中期晨会】6月份PTA下游市场展望 
,2018-06-13,【中期金策略】环保高压，螺纹逢低接多 
,2018-06-13,【中期“加油站”原油专题】国内油田 —塔里木油田 
,2018-06-13,【中期金策略】外盘周二涨跌不一预计今日上涨 
,2018-06-13,【中期金策略】内盘周二夜盘下跌预计今日上升 
,2018-06-13,【原油交易策略】原油主力今日预计上升 
,2018-06-13,【中期早知道】黑色尝试低多粕类空单减仓油脂高空 
,2018-06-12,【复盘点睛】商品多数飘红，苹果多合约涨停 
,2018-06-12,【复盘点睛】期债-加息窗口来临，谨慎情绪升温 
,2018-06-12,【原油交易策略】原油主力今夜预计震荡上升 
,2018-06-12,【中期金视野】5月份PPI初步形成回升格局 
,2018-06-12,【中期量化】股指触底反弹，黑色系大涨 
,2018-06-12,【中期金视野】5月份CPI走势平稳环比回升或将到来 
,2018-06-12,【中期金策略】期指-技术性反弹，谨慎看待 
,2018-06-12,【中期金视野】确保农民种粮收益或致粮价上涨 
,2018-06-12,【中期晨会】6月证券市场分析兼论CDR 
,2018-06-12,【中期金策略】原油内盘周一夜盘上涨预计今日上升 
,2018-06-12,【中期“加油站”原油专题】国内油田 —胜利油田 
,2018-06-12,【中期金策略】原油外盘周一上涨预计涨势持续 
,2018-06-12,【原油交易策略】原油主力今日预计上涨 
,2018-06-12,【中期金策略】黑色-铁矿石日内震荡为主 
,2018-06-12,【中期早知道】钢矿做多 沪铜尝试短空 
,2018-06-11,【复盘点睛】商品-工业品分化，能源品种走弱 
,2018-06-11,【复盘点睛】期债-震荡幅度加大，注意单边风险 
,2018-06-11,【中期金策略】尝试介入空热卷策略 
,2018-06-11,【中期金策略】USDA报告中性偏空美豆07熊途漫漫 
,2018-06-11,【原油交易策略】原油主力今夜预计下跌 
,2018-06-11,【中期量化】农产品继续回调股指震荡方向不明 
,2018-06-11,【中期金视野】上合宣言涉朝内容或致金特会难行 
,2018-06-11,【中期金视野】上合宣言支持伊核协议或可缓和局势 
,2018-06-11,【中期早知道】钢矿逢低试多 沪铜坚挺 
,2018-06-11,【中期金策略】多LL191与空PP1901跨品种价差机会 
,2018-06-11,【中期金视野】金特会只要举行就是成功 
,2018-06-11,【中期金策略】黑色-开始介入多铁矿空热卷策略 
,2018-06-11,【中期金策略】原油内盘周五夜盘下滑预计今日下跌 
,2018-06-11,【中期金策略】原油外盘周五下跌预计今日跌势持续 
,2018-06-11,【中期“加油站”原油专题】国内油田—长庆油田 
,2018-06-11,【原油交易策略】原油主力今日预计下滑 
,2018-06-11,【中期金策略】黑色-螺纹等待回落试多的机会 
,2018-06-11,【中期晨会】棉花行情分析 
,2018-06-08,【复盘点睛】期指-空头强势，不轻言底部 
,2018-06-08,【复盘点睛】期指-空头强势，不轻言底部 
,2018-06-08,【中期量化】农产品暴跌避险情绪推升期债走高 
,2018-06-08,【原油交易策略】原油主力今夜预计震荡下滑 
,2018-06-08,【中期早知道】粕类苹果大跌豆粕高空轻仓持有 
,2018-06-08,【中期金视野】中兴问题得解中美贸易谈判前景可期 
,2018-06-08,【中期金策略】内盘昨夜震荡上预计今日上升 
,2018-06-08,【中期金策略】外盘出现反弹预计今日上涨 
,2018-06-08,【中期“加油站”原油专题】国际大型油田—大庆油田 
,2018-06-08,【原油交易策略】原油主力今日预计震荡上涨 
,2018-06-08,【中期金策略】今日铁矿09震荡区间为457～471 
,2018-06-08,【中期晨会】6月策略月报观点简介 
,2018-06-07,【复盘点睛】期指-成交量不足创业板指缺口压力大 
,2018-06-07,【复盘点睛】商品-工业品继续偏强农产品低迷 
,2018-06-07,【中期金视野】调门放缓中美新贸易磋商或将到来 
,2018-06-07,【复盘点睛】期债有筑底迹象明日震荡为主 
,2018-06-07,【原油交易策略】原油主力今夜预计下滑 
,2018-06-07,【中期量化】期指震荡回落有色强者恒强 
,2018-06-07,【中期金视野】智能制造为未来制造业升级重点方向 
,2018-06-07,【中期金策略】螺纹前期多单适当止盈 
,2018-06-07,【中期早知道】煤飞色舞前期短多逢高减仓 
,2018-06-07,【中期金策略】内盘昨夜先跌后涨，预计今日下滑 
,2018-06-07,【中期金策略】外盘进入下滑通道，预计今日下跌 
,2018-06-07,【中期“加油站”原油专题】国际油田—扎库姆油田 
,2018-06-07,【原油交易策略】原油主力今日可望震荡下滑 
,2018-06-07,【中期晨会】棉花滑准税配额对国内棉花供应影响 
,2018-06-06,【复盘点睛】商品-工业品偏强，农产品回调 
,2018-06-06,【复盘点睛】期债-期债涨跌不一明日观望 
,2018-06-06,【复盘点睛】期指-成交量不足创业板指缺口压力大 
,2018-06-06,【原油交易策略】原油主力今夜预计下滑 
,2018-06-06,【中期金视野】中美贸易战处于微妙期 
,2018-06-06,【中期量化】期指震荡整理，有色继续走强 
,2018-06-06,【中期金视野】组合式货币政策操作将继续推行 
,2018-06-06,【中期金策略】原油内盘昨夜继续下跌预计今日下滑 
,2018-06-06,【中期金策略】原油外盘震荡下跌预计今日下滑持续 
,2018-06-06,【中期“加油站”原油专题】国际油田—秋明油田 
,2018-06-06,【原油交易策略】原油主力今日预计震荡下滑 
,2018-06-06,【中期金策略】环保呈高压，螺纹回落试多 
,2018-06-06,【中期早知道】环保高压持续有色、黑色尝试低多 
,2018-06-06,【中期晨会】股指有望反弹 
,2018-06-05,【原油交易策略】原油主力今夜预计震荡下滑 
,2018-06-05,【复盘点睛】商品多数飘绿，棉花棉纱跌停 
,2018-06-05,【中期金视野】贸易战暗流涌动需待破局契机 
,2018-06-05,【中期早知道】棉花、菜油强势整理沪铅、股指短多 
,2018-06-05,【复盘点睛】期债-短期偏空十债震荡风险增加 
,2018-06-05,【中期量化】期指全线上涨经济好转支撑有色走强 
,2018-06-05,【中期金策略】今日铁矿09震荡区间为452～468 
,2018-06-05,【中期金策略】内盘昨夜下滑，预计今日下跌持续 
,2018-06-05,【中期金策略】外盘持续下跌预计今日下滑 
,2018-06-05,【中期“加油站”原油专题】国际油田—罗马什金油田 
,2018-06-05,【原油交易策略】原油主力今日可望继续下滑 
,2018-06-05,【中期晨会】农产品套利品种讨论 
,2018-06-04,【复盘点睛】商品-黑色转弱棉花回调仍看多 
,2018-06-04,【原油交易策略】原油主力今夜预计震荡下滑 
,2018-06-04,【中期金视野】MLF担保品范围变化无碍稳健中性 
,2018-06-04,【复盘点睛】期债下跌，逢高做空为主 
,2018-06-04,【中期量化】期指分化明显工业品普遍回落 
,2018-06-04,【中期金视野】“特没谱”划底线！贸易战走向趋明朗 
,2018-06-04,【中期金策略】关注沪胶1809区间上轨11800做空 
,2018-06-04,【中期金策略】螺纹等待回落试多的机会 
,2018-06-04,【中期金策略】今日铁矿09震荡区间为454～469 
,2018-06-04,【中期金策略】内盘周五夜盘下滑，预计今日下跌 
,2018-06-04,【中期金策略】外盘反弹结束，预计今日下跌 
,2018-06-04,【中期“加油站”原油专题】国际油田—基尔库克油田 
,2018-06-04,【原油交易策略】原油主力今日预计下滑 
,2018-06-04,【中期晨会】6月螺纹何去何从 
,2018-06-01,【原油交易策略】原油主力今夜预计下滑 
,2018-06-01,【中期量化】期指震荡回调、黑色化工偏强 
,2018-06-01,【中期金视野】美对欧盟征收钢铝关税影响全球经济 
,2018-06-01,【中期金视野】乡村振兴战略或助现代农业发展 
,2018-06-01,【中期金策略】指数震荡个股活跃度较高谨慎做多 
,2018-06-01,【中期金策略】黑色-库存去化良好螺纹涨势延续 
,2018-06-01,【中期金策略】铁矿09继续宽幅震荡 
,2018-06-01,【中期金策略】原油外盘反弹临近尾声预计今日下跌 
,2018-06-01,【中期金策略】原油内盘昨夜小涨预计今日震荡下滑 
,2018-06-01,【中期“加油站”原油专题】国际油田—鲁迈拉油田 
,2018-06-01,【原油交易策略】原油主力今日预计震荡下滑 
,2018-06-01,【中期晨会】2018年5月苹果期货上涨探秘 
,2018-05-31,【复盘点睛】商品-工业品偏强，农产品尾盘下挫 
,2018-05-31,【复盘点睛】期债-下行压力较大，逢高试空 
,2018-05-31,【原油交易策略】原油主力今夜预计震荡下跌 
,2018-05-31,【中期量化】期指大幅反弹工业品走强 
,2018-05-31,【中期金策略】矿山发货高位，铁矿延续整理 
,2018-05-31,【中期金视野】政府投资将增下半年经济可获推力 
,2018-05-31,【中期金策略】期指-技术性反弹但能否持久看量能 
,2018-05-31,【中期金视野】关键回合！中美贸易谈判依旧在路上 
,2018-05-31,【中期金策略】化工-今日关注沪胶反弹做空机会 
,2018-05-31,【中期金策略】原油-内盘昨夜大涨预计今日震荡上扬 
,2018-05-31,【中期金策略】原油-外盘大幅反弹预计今日高位震荡 
,2018-05-31,【中期金策略】黑色即期需求尚可螺纹多单适当止盈 
,2018-05-31,【中期“加油站”原油专题】国际油田-萨法尼亚油田 
,2018-05-31,【原油交易策略】原油主力今日预计高位震荡 
,2018-05-31,【中期晨会】贵金属之白银供需萎靡跌势未止 
,2018-05-31,【中期金策略】铁矿期货区间震荡 
,2018-05-30,【复盘点睛】商品-郑棉菜油冲高回落工业品震荡 
,2018-05-30,【复盘点睛】期债-高位震荡收涨，止盈压力较大 
,2018-05-30,【复盘点睛】期指-期指强杀跌空头来袭 
,2018-05-30,【原油交易策略】原油主力今夜预计向下突破 
,2018-05-30,【中期量化】贸易战再来期指低开低走商品受拖累 
,2018-05-30,【中期金视野】美图穷匕见贸易战烽烟再起 
,2018-05-30,【中期金策略】期指系统性风险来袭避险成主要需求 
,2018-05-30,【中期早知道】农产品独领风骚金融工业品弱势下跌 
,2018-05-30,【中期金策略】黑色-铁矿09震荡区间454～469 
,2018-05-30,【中期金策略】原油内盘昨夜转跌预计今日下滑持续 
,2018-05-30,【中期金策略】原油外盘反弹结束预计今日重启跌势 
,2018-05-30,【中期“加油站”原油专题】国际油田—大布尔干油田 
,2018-05-30,【原油交易策略】原油主力今日预计震荡下滑 
,2018-05-30,【中期金策略】黑色-环保发酵螺纹多单顺势减持 
,2018-05-30,【中期晨会】国际经济呈收缩压力中国经济企稳 
,2018-05-29,【复盘点睛】商品-棉花棉纱涨停，煤炭延续强势 
,2018-05-29,【复盘点睛】期债一级市场向好，期债强势反弹 
,2018-05-29,【原油交易策略】原油主力今夜预计下跌 
,2018-05-29,【中期金策略】玉米偏强 逢低滚动多头操作 
,2018-05-29,【中期量化】期指羸弱走低，商品明显走强 
,2018-05-29,【中期金视野】流动性还需补足67月或再定向降准 
,2018-05-29,【中期金策略】期指-拉锯战开启，谨防追多 
,2018-05-29,【中期金策略】黑色-螺纹暂看弱反弹多单适当止盈 
,2018-05-29,【中期金视野】个税改革或将立法关注消费升级板块 
,2018-05-29,【中期金策略】原油-内盘下跌暂缓预计今日震荡 
,2018-05-29,【中期金策略】原油-外盘窄幅震荡预计今日弱势震荡 
,2018-05-29,【中期“加油站”原油专题】国际大型油田- 加瓦尔油田 
,2018-05-29,【原油交易策略】原油主力今日预计横盘震荡 
,2018-05-29,【中期早知道】金融期货尝试短多豆油橡胶逢低短多 
,2018-05-29,【中期晨会】上证50ETF期权交易策略分析 
,2018-05-28,【复盘点睛】商品-原油尾盘回升，动力煤反弹 
,2018-05-28,【复盘点睛】期债-弱势盘整，等待回调做多机会 
,2018-05-28,【原油交易策略】原油主力今夜预计下滑持续 
,2018-05-28,【中期量化】期指继续震荡工业品分化明显 
,2018-05-28,【中期金策略】期指市场进入震荡市关注IC短多机会 
,2018-05-28,【中期金策略】化工-关注沪胶反弹做空机会 
,2018-05-28,【中期金视野】库存告急三四线城市房价或很快回暖 
,2018-05-28,【中期金策略】黑色-环保发酵螺纹多单反弹止盈 
,2018-05-28,【中期晨会】当前聚烯烃期现货交易策略 
,2018-05-28,【中期金视野】金特会实现的前景重新光明 
,2018-05-28,【中期“加油站”原油专题】国内原油码头-杨浦港 
,2018-05-28,【中期金策略】原油-内盘下滑趋势明显预计今日下跌 
,2018-05-28,【中期金策略】原油-外盘持续向下，预计今日下滑 
,2018-05-28,【原油交易策略】原油主力今日预计震荡下跌 
,2018-05-28,【中期早知道】橡胶反弹试空 黑色、有色弱势震荡 
,2018-05-25,【复盘点睛】期债-强势反弹，逢低短多为主 
,2018-05-25,【中期量化】期指继续走弱，工业品多数调整 
,2018-05-25,【原油交易策略】原油主力今夜预计下跌加速 
,2018-05-25,【中期金策略】期指：利空袭来，延续短空策略 
,2018-05-25,【中期金策略】化工-重点关注PTA阶段高位做空机会 
,2018-05-25,【中期金策略】库存去化较好，螺纹弱反弹对待 
,2018-05-25,【中期金策略】股指继续走弱次新抢夺市场热点 
,2018-05-25,【中期金视野】金特会取消！能否重启尚难预料 
,2018-05-25,【中期金策略】原油-内盘随外盘下滑预计今日下跌 
,2018-05-25,【中期金策略】原油-外盘向下趋势明显预计今下跌 
,2018-05-25,【中期“加油站”原油专题】国内原油码头-钦州港 
,2018-05-25,【原油交易策略】原油主力今日预计下跌趋势持续 
,2018-05-25,【中期早知道】黄金尝试低多 棉花苹果注意追高风险 
,2018-05-25,【中期金策略】黑色组合策略跟踪 
,2018-05-25,【中期晨会】棉花行情分析 
,2018-05-24,【复盘点睛】商品-油脂油料领涨，黑色回暖 
,2018-05-24,【原油交易策略】原油主力今夜预计下跌 
,2018-05-24,【中期金视野】广东自贸区三驾马车初现雏形 
,2018-05-24,【复盘点睛】期债：压力因素增多，震荡下跌 
,2018-05-24,【中期量化】油脂持续走强，工业品继续分化 
,2018-05-24,【中期金策略】期指：期指短线偏空 
,2018-05-24,【中期金视野】汽车关税！中美谈判反复可能性较小 
,2018-05-24,【中期金策略】化工-重点关注甲醇PTA阶段做空机会 
,2018-05-24,【中期金策略】黑色-卷螺价差200择机多螺空卷 
,2018-05-24,【中期金策略】原油-内盘震荡盘恒，预计今日下跌 
,2018-05-24,【原油交易策略】原油主力今日可望震荡下跌 
,2018-05-24,【中期“加油站”原油专题】国内原油码头-茂名港 
,2018-05-24,【中期金策略】原油-外盘高位震荡预计今日下滑 
,2018-05-24,【中期金策略】黑色-多铁矿09空焦炭09 
,2018-05-24,【中期早知道】期市整体偏弱 日内逢高短空 
,2018-05-24,【中期晨会】国债期货交易机会分析 
,2018-05-23,【复盘点睛】商品：动力煤封跌停，商品多数飘绿 
,2018-05-23,【复盘点睛】期债：震荡收涨，回调概率增加 
,2018-05-23,【原油交易策略】预测原油主力今夜可望继续回撤 
,2018-05-23,【中期量化】油脂走强、粕上涨，工业品继续分化 
,2018-05-23,【中期金视野】中兴或涅槃重生，高科技春天将至 
,2018-05-23,【中期金策略】期指：短线震荡加剧，观望为主 
,2018-05-23,【中期金策略】化工-关注PTA和甲醇高位做空机会 
,2018-05-23,【中期金视野】关税下降有利高端进口车 
,2018-05-23,【中期金策略】原油-外盘高位震荡，预计今日回调 
,2018-05-23,【中期金策略】原油-内盘震荡下滑，后市可望回调 
,2018-05-23,【中期金策略】黑色-多螺空卷套利单继续持有 
,2018-05-23,【中期“加油站”原油专题】国内原油码头-唐山港 
,2018-05-23,【原油交易策略】预测原油主力今日回调 
,2018-05-23,【中期早知道】商品整体偏弱 注意仓位控制 
,2018-05-23,【中期晨会】热卷螺纹统计套利 
,2018-05-22,【复盘点睛】商品：苹果棉纱高位震荡黑色系领跌 
,2018-05-22,【原油交易策略】预测原油主力今夜震荡上涨 
,2018-05-22,【中期金视野】事实？愿景？细节未定，稍安勿躁 
,2018-05-22,【复盘点睛】期债：强势收红，十债创两周新高 
,2018-05-22,【中期量化】股指震荡攀升，工业品分化明显 
,2018-05-22,【中期金策略】期指：市场进入震荡分化 
,2018-05-22,【中期金策略】黑色-适时介入铁矿09多单 
,2018-05-22,【中期金策略】适时介入多螺空卷套利 
,2018-05-22,【原油交易策略】预测原油主力今日持续升势 
,2018-05-22,【中期金策略】原油外盘突破上冲预计今日维持涨势 
,2018-05-22,【中期金策略】原油-内盘震荡上扬后市看涨 
,2018-05-22,【中期“加油站”原油专题】国内原油码头-锦州港 
,2018-05-22,【中期早知道】沪胶沪铅回调做多郑棉逢高低多减仓 
